/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	4	8	21	213.8249	218.8249	14	18	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	4	8	30	311.3211	316.3211	14	18	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	4	8	40	403.2118	408.2118	16	21	30	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	4	8	42	423.2648	428.2648	16	21	27	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	4	8	50	491.9288	496.9288	16	21	26	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	4	8	50	507.9502	512.9502	15	15	15	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	1	10.8282	15.8282	15	15	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	2	21.9178	26.9178	20	20	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	3	34.8332	39.8332	20	20	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	4	48.2649	53.2649	18	20	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	13	143.9425	148.9425	18	20	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	19	203.7599	208.7599	17	21	28	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	21	225.56	230.56	17	21	28	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	24	256.7004	261.7004	19	21	26	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	26	275.5664	280.5664	20	19	26	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	29	311.3213	316.3213	21	18	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	31	332.4795	337.4795	21	18	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	34	359.3438	364.3438	14	15	16	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	37	392.1036	397.1036	17	17	24	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	37	392.1036	397.1036	13	13	13	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	40	423.2596	428.2596	16	20	18	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	42	440.1482	445.1482	16	20	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	45	465.6015	470.6015	20	20	21	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	55	557.8092	562.8092	14	14	14	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	56	566.7594	571.7594	15	18	21	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	57	574.1826	579.1826	13	15	17	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	2	7	8	58	586.3227	591.3227	12	12	12	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	1	6.1157	11.1157	14	14	14	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	2	11.9942	16.9942	16	18	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	3	21.3851	26.3851	16	18	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	4	28.5287	33.5287	20	20	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	5	35.005	40.005	14	14	15	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	7	51.5488	56.5488	14	14	15	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	8	59.6195	64.6195	16	19	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	9	67.382	72.382	16	19	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	20	153.192	158.192	20	20	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	22	169.8142	174.8142	13	13	13	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	23	177.2424	182.2424	17	17	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	26	192.3974	197.3974	25	25	30	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	28	200.5541	205.5541	15	20	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	30	216.3367	221.3367	13	12	13	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	31	218.8412	223.8412	20	21	28	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	33	229.9154	234.9154	20	15	18	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	35	245.5832	250.5832	15	22	28	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	37	254.3455	259.3455	15	17	17	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	40	275.4208	280.4208	20	18	19	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	42	293.7242	298.7242	18	18	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	45	320.4445	325.4445	12	20	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	47	337.0342	342.0342	17	20	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	53	375.4572	380.4572	17	19	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	0	8	60	425.8326	430.8326	17	19	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	1	6.1109	11.1109	17	19	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	2	11.9836	16.9836	13	14	15	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	3	20.9724	25.9724	13	12	12	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	4	28.5111	33.5111	15	20	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	5	34.99	39.99	15	20	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	6	43.4783	48.4783	15	20	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	7	51.5389	56.5389	18	18	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	9	59.605	64.605	18	18	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	10	67.3984	72.3984	18	17	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	11	75.2887	80.2887	20	17	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	12	82.7643	87.7643	25	20	18	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	13	89.6163	94.6163	22	20	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	14	97.6507	102.6507	20	21	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	15	105.2148	110.2148	15	21	26	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	16	113.1792	118.1792	20	21	26	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	18	129.0084	134.0084	18	19	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	19	138.0351	143.0351	25	22	30	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	20	144.9353	149.9353	15	19	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	21	153.2167	158.2167	15	19	27	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	23	169.8154	174.8154	15	19	27	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	24	177.2321	182.2321	28	22	27	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	25	185.0763	190.0763	28	28	27	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	26	192.389	197.389	28	28	28	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	27	200.2239	205.2239	28	28	30	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	28	208.6356	213.6356	22	21	21	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	30	218.8451	223.8451	19	21	21	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	31	224.0887	229.0887	19	21	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	33	238.2737	243.2737	17	20	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	35	252.3611	257.3611	17	17	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	37	260.0709	265.0709	20	17	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	38	267.5798	272.5798	18	18	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	39	275.0218	280.0218	15	18	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	40	282.7813	287.7813	15	19	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	42	303.801	308.801	16	19	23	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	44	320.4266	325.4266	16	19	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	46	336.6542	341.6542	16	19	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	47	344.3271	349.3271	14	21	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	55	388.282	393.282	14	21	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	56	395.5408	400.5408	20	21	27	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	57	402.2709	407.2709	20	21	28	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	11	8	60	425.8171	430.8171	13	19	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	7	8	1	6.1113	11.1113	20	19	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	7	8	2	12.034	17.034	14	18	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	7	8	3	20.9802	25.9802	18	21	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	7	8	6	43.4765	48.4765	17	21	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B004/No_Group_AH22B004_3025_DIV21_001_Control_mwd.h5	1	7	8	7	51.5488	56.5488	16	21	25	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	1	31.819	36.819	14	13	13	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	2	41.5184	46.5184	15	19	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	3	55.8025	60.8025	16	19	21	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	4	67.8993	72.8993	21	13	13	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	5	86.1629	91.1629	21	18	15	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	6	112.2684	117.2684	21	18	22	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	7	122.96	127.96	21	14	18	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	8	133.5684	138.5684	21	14	19	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	9	143.0802	148.0802	20	18	19	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	10	159.0481	164.0481	18	13	13	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	11	168.824	173.824	18	13	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	12	182.3993	187.3993	18	20	20	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	13	200.4215	205.4215	14	19	21	20	5
/Volumes/viniHD/data_used_to_generate_ML_trainset/new_data_all_divs/AH22B011/No_Group_AH22B011_5083_DIV14_001_Control_mwd.h5	2	0	8	14	210.402	215.402	16	18	20	20	5
